timestamp (UTC),ADCS.Attitude_Mode,ADCS.MTQ_Current_X,ADCS.MTQ_Current_Y,ADCS.MTQ_Current_Z,ADCS.Pointing_Error,ADCS.RW_Speed_X,ADCS.RW_Speed_Y,ADCS.RW_Speed_Z,Comms.Data_Backlog,Comms.Downlink_Data_Rate,Comms.Downlink_SNR,Comms.Tx_Power,EPS.Battery_Current,EPS.Battery_SoC,EPS.Battery_Voltage,EPS.Solar_Array_Current,Payload.Image_Store_Utilization,Payload.Imaging_Activity,Payload.Payload_Mode,Payload.Payload_Power_Draw,Platform.Event_Log,Platform.GNSS_Sats_Tracked,Platform.Latitude,Platform.Longitude,Platform.Memory_Usage,Platform.OBC_CPU_Load,Platform.Reset_Count,Platform.Satellite_Mode,Thermal.Battery_Temp,Thermal.Heater_Status_Batt,Thermal.OBC_Temp,Thermal.Payload_Temp
2025-12-23T17:42:32.517075061Z,,,,,,221,-18,55,,5,1.1,31,1.37,,27.47,-0.05,,FALSE,,2.6,,13,-52.8389,75.6267,,54,,,,,,
2025-12-23T17:42:33.517075061Z,,0,0,0,0.013,230,-42,58,137,5,0.6,31,1.37,77.5,27.49,0.13,,FALSE,,2.9,"Downlink in progress, transmitting stored data",11,-52.9033,75.5974,37,61,,,5.3,FALSE,6,1.4
2025-12-23T17:42:34.517075061Z,,,,,,236,-25,64,,-3,0.4,31,1.41,,27.46,0,,FALSE,,3.1,,12,-52.9677,75.568,,66,,,,,,
2025-12-23T17:42:35.517075061Z,,,,,0.074,241,-35,60,,2,-0.4,31,1.36,,27.48,0.01,,FALSE,,2.9,,10,-53.0321,75.5386,37,66,,,,,6.1,0.6
2025-12-23T17:42:36.517075061Z,,,,,,239,-12,70,,4,0.1,31,1.42,,27.49,-0.13,,FALSE,,3.6,,12,-53.0965,75.5091,,57,,,,,,
2025-12-23T17:42:37.517075061Z,,,,,0.056,245,-27,83,,-13,-0.4,31,1.41,,27.48,-0.01,,FALSE,,2.7,,12,-53.1609,75.4795,37,47,,,,,5.8,1.6
2025-12-23T17:42:38.517075061Z,,0,0,0,,245,-45,72,,-4,-1.1,30,1.45,,27.49,-0.01,,FALSE,,2.7,"Downlink in progress, transmitting stored data",9,-53.2252,75.4498,,55,,,,,,
2025-12-23T17:42:39.517075061Z,,,,,0.067,230,-47,76,,4,-1.9,30,1.37,,27.47,0.02,,FALSE,,3.6,,13,-53.2896,75.42,36,63,,,,,5.7,0.5
2025-12-23T17:42:40.517075061Z,,,,,,230,-49,83,,1,1.3,31,1.42,,27.48,0.01,,FALSE,,2.9,,11,-53.354,75.3902,,49,,,,,,
2025-12-23T17:42:41.517075061Z,,,,,0.019,233,-33,80,,-5,2.6,29,1.37,,27.47,-0.05,,FALSE,,2.9,,9,-53.4183,75.3603,36,50,,,,,6,1.7
2025-12-23T17:42:42.517075061Z,,,,,,224,-49,75,,-1,-1.7,30,1.4,,27.43,-0.07,,FALSE,,2,,10,-53.4827,75.3303,,50,,,,,,
2025-12-23T17:42:43.517075061Z,,-0.2,0,0,0.02,241,-43,67,137,-1,0.9,31,1.37,78.5,27.48,-0.06,,FALSE,,2.8,"Downlink in progress, transmitting stored data",9,-53.547,75.3002,38,50,,,5,FALSE,5.9,1
2025-12-23T17:42:44.517075061Z,,,,,,236,-45,77,,9,0.2,30,1.4,,27.51,0.01,,FALSE,,3.5,,11,-53.6113,75.2701,,61,,,,,,
2025-12-23T17:42:45.517075061Z,,,,,0.099,230,-52,85,,6,0,29,1.43,,27.51,0,,FALSE,,1.7,,15,-53.6756,75.2399,36,61,,,,,6.2,1.4
2025-12-23T17:42:46.517075061Z,,,,,,225,-59,88,,-4,-0.2,29,1.47,,27.46,-0.06,,FALSE,,3.5,,11,-53.74,75.2096,,61,,,,,,
2025-12-23T17:42:47.517075061Z,,,,,0.038,219,-48,73,,1,-0.7,27,1.36,,27.49,-0.09,,FALSE,,2.6,,10,-53.8043,75.1792,37,55,,,,,5.9,1.5
2025-12-23T17:42:48.517075061Z,,-0.1,0,0,,220,-42,73,,12,-5,-1,0.19,,27.58,0.02,,FALSE,,3,"Ground contact lost, downlink sequence terminated",11,-53.8686,75.1488,,29,,,,,,
2025-12-23T17:42:49.517075061Z,,,,,0.035,212,-46,91,,0,-5.3,0,0.3,,27.59,0.05,,FALSE,,2.4,,11,-53.9329,75.1182,37,18,,,,,6.1,0.9
2025-12-23T17:42:50.517075061Z,,,,,,214,-24,87,,2,-4,0,0.3,,27.59,0.01,,FALSE,,3.4,,10,-53.9972,75.0876,,40,,,,,,
2025-12-23T17:42:51.517075061Z,,,,,0.017,203,-18,97,,5,-4.1,-1,0.24,,27.55,0.05,,FALSE,,2.7,,12,-54.0615,75.0569,36,32,,,,,6.2,1.3
2025-12-23T17:42:52.517075061Z,,,,,,197,-16,96,,3,-6.3,-1,0.34,,27.56,-0.01,,FALSE,,3.1,,12,-54.1257,75.0261,,23,,,,,,
2025-12-23T17:42:53.517075061Z,,0,0.1,0,0.093,208,-18,89,137,-2,-5.6,1,0.29,78,27.6,0.02,,FALSE,,2.4,"System nominal, all subsystems operating normally",12,-54.19,74.9953,36,21,,,4.6,FALSE,5.6,1.6
2025-12-23T17:42:54.517075061Z,,,,,,188,-8,86,,0,-6.4,0,0.29,,27.62,0.02,,FALSE,,3.2,,10,-54.2543,74.9643,,39,,,,,,
2025-12-23T17:42:55.517075061Z,,,,,0.081,193,-20,86,,-6,-5.7,0,0.33,,27.55,-0.06,,FALSE,,3.6,,12,-54.3185,74.9333,36,25,,,,,5.7,1.1
2025-12-23T17:42:56.517075061Z,,,,,,177,-19,68,,5,-5,1,0.31,,27.6,-0.04,,FALSE,,3.8,,12,-54.3828,74.9022,,24,,,,,,
2025-12-23T17:42:57.517075061Z,,,,,0.015,198,-13,80,,2,-5,-1,0.39,,27.58,-0.05,,FALSE,,2.6,,11,-54.447,74.871,35,21,,,,,6,1.5
2025-12-23T17:42:58.517075061Z,,-0.1,0,0,,193,-3,80,,-3,-5.6,-1,0.35,,27.56,0.02,,FALSE,,4.5,"System nominal, all subsystems operating normally",12,-54.5113,74.8397,,28,,,,,,
2025-12-23T17:42:59.517075061Z,,,,,0.072,201,-15,58,,2,-5.9,1,0.28,,27.58,-0.05,,FALSE,,2.7,,12,-54.5755,74.8083,37,38,,,,,6,0.3
2025-12-23T17:43:00.517075061Z,,,,,,194,-14,61,,0,-3.9,0,0.27,,27.59,-0.01,,FALSE,,2.9,,10,-54.6397,74.7769,,26,,,,,,
2025-12-23T17:43:01.517075061Z,,,,,0.064,196,-15,58,,7,-4.9,-1,0.26,,27.61,-0.03,,FALSE,,3.5,,12,-54.704,74.7453,38,38,,,,,5.9,0.8
2025-12-23T17:43:02.517075061Z,,,,,,187,-10,56,,1,-4.7,0,0.24,,27.61,0.02,,FALSE,,2.8,,11,-54.7682,74.7137,,38,,,,,,
2025-12-23T17:43:03.517075061Z,,0,0.1,0,-0.007,180,-21,56,137,-7,-3.3,-2,0.25,77.6,27.57,-0.07,,FALSE,,3.1,"System nominal, all subsystems operating normally",11,-54.8324,74.682,36,29,,,5.2,FALSE,5.8,0.4
2025-12-23T17:43:04.517075061Z,,,,,,191,-28,64,,-3,-4.6,1,0.27,,27.61,0.07,,FALSE,,4,,13,-54.8966,74.6502,,22,,,,,,
2025-12-23T17:43:05.517075061Z,,,,,0.069,187,-28,69,,5,-4.7,-2,0.33,,27.58,0.08,,FALSE,,3.2,,11,-54.9608,74.6183,36,37,,,,,5.7,0.9
2025-12-23T17:43:06.517075061Z,,,,,,190,-31,74,,0,-4.8,0,0.37,,27.58,-0.08,,FALSE,,2.6,,10,-55.0249,74.5863,,30,,,,,,
2025-12-23T17:43:07.517075061Z,,,,,0.049,173,-38,73,,5,-5.6,0,0.22,,27.59,0,,FALSE,,2.7,,10,-55.0891,74.5543,36,36,,,,,5.6,1.5
2025-12-23T17:43:08.517075061Z,,0.1,0,-0.1,,173,-30,80,,-4,-5.6,-1,0.26,,27.58,0.03,,FALSE,,3.7,"System nominal, all subsystems operating normally",10,-55.1533,74.5221,,36,,,,,,
2025-12-23T17:43:09.517075061Z,,,,,0.018,166,-38,74,,-1,-5,1,0.26,,27.56,-0.05,,FALSE,,2.4,,12,-55.2174,74.4899,37,23,,,,,5.8,1.7
2025-12-23T17:43:10.517075061Z,,,,,,170,-29,77,,2,-4.1,-1,0.29,,27.57,0.02,,FALSE,,3.1,,12,-55.2816,74.4575,,27,,,,,,
2025-12-23T17:43:11.517075061Z,,,,,0.008,164,-41,74,,-6,-7.3,1,0.26,,27.58,-0.05,,FALSE,,2.6,,9,-55.3457,74.4251,39,33,,,,,5.8,0.6
2025-12-23T17:43:12.517075061Z,,,,,,162,-23,95,,3,-3.1,-2,0.32,,27.58,0.05,,FALSE,,3.6,,10,-55.4099,74.3926,,24,,,,,,
2025-12-23T17:43:13.517075061Z,,0,0,0,0.11,151,-27,77,137,10,-6.3,-1,0.3,77.7,27.61,-0.05,,FALSE,,3.3,"System nominal, all subsystems operating normally",10,-55.474,74.36,38,23,,,5,FALSE,6.2,1
2025-12-23T17:43:14.517075061Z,,,,,,157,-22,72,,5,-4,1,0.36,,27.61,0.01,,FALSE,,2.9,,10,-55.5381,74.3273,,26,,,,,,
2025-12-23T17:43:15.517075061Z,,,,,0.067,171,-24,79,,3,-5.4,-1,0.36,,27.61,-0.03,,FALSE,,2.4,,11,-55.6023,74.2945,39,34,,,,,5.4,0.7
2025-12-23T17:43:16.517075061Z,,,,,,174,-23,76,,-5,-5.9,2,0.46,,27.55,0.08,,FALSE,,2.8,,10,-55.6664,74.2616,,27,,,,,,
2025-12-23T17:43:17.517075061Z,,,,,0.055,161,-10,68,,1,-4.1,1,0.27,,27.55,0.05,,FALSE,,2.8,,9,-55.7305,74.2286,38,34,,,,,5.5,1.5
2025-12-23T17:43:18.517075061Z,,0,0,0,,158,-26,79,,1,-5.5,1,0.24,,27.56,0.05,,FALSE,,3,"System nominal, all subsystems operating normally",12,-55.7946,74.1955,,30,,,,,,
2025-12-23T17:43:19.517075061Z,,,,,0.054,162,-41,77,,3,-4.9,-1,0.4,,27.56,0.03,,FALSE,,2.9,,8,-55.8586,74.1624,36,24,,,,,5.7,0.8
2025-12-23T17:43:20.517075061Z,,,,,,164,-32,81,,4,-4.6,-1,0.2,,27.58,0.01,,FALSE,,3.7,,9,-55.9227,74.1291,,34,,,,,,
2025-12-23T17:43:21.517075061Z,,,,,0.042,145,-33,76,,5,-4.7,-1,0.26,,27.6,-0.01,,FALSE,,2.7,,9,-55.9868,74.0957,38,30,,,,,5.5,0.4
2025-12-23T17:43:22.517075061Z,,,,,,157,-35,71,,-3,-6.2,0,0.22,,27.6,0.03,,FALSE,,3.2,,10,-56.0508,74.0623,,28,,,,,,
2025-12-23T17:43:23.517075061Z,,0.1,-0.1,0.1,0.069,160,-30,73,137,-8,-5.7,2,0.3,77.7,27.59,0.01,,FALSE,,3.3,"System nominal, all subsystems operating normally",11,-56.1149,74.0287,36,20,,,5.2,FALSE,5.7,1.5
2025-12-23T17:43:24.517075061Z,,,,,,151,-31,81,,7,-3.8,1,0.28,,27.61,0.05,,FALSE,,3.6,,10,-56.179,73.9951,,40,,,,,,
2025-12-23T17:43:25.517075061Z,,,,,0.028,171,-33,79,,2,-4.1,0,0.33,,27.58,-0.02,,FALSE,,3.6,,8,-56.243,73.9613,38,40,,,,,5.8,0.6
2025-12-23T17:43:26.517075061Z,,,,,,154,-31,88,,-5,-5.2,-1,0.46,,27.59,0,,FALSE,,2.8,,10,-56.307,73.9275,,22,,,,,,
2025-12-23T17:43:27.517075061Z,,,,,0.063,163,-30,92,,3,-6,1,0.31,,27.6,0.06,,FALSE,,2.5,,11,-56.371,73.8935,36,26,,,,,5.7,0.3
2025-12-23T17:43:28.517075061Z,,0,0,0,,158,-27,85,,0,-4.4,-1,0.33,,27.6,0.03,,FALSE,,4.5,"System nominal, all subsystems operating normally",10,-56.4351,73.8595,,22,,,,,,
2025-12-23T17:43:29.517075061Z,,,,,0.049,157,-31,92,,-6,-4.2,1,0.31,,27.59,-0.02,,FALSE,,3,,12,-56.4991,73.8253,39,33,,,,,5.9,1.2
2025-12-23T17:43:30.517075061Z,,,,,,148,-40,84,,0,-7,1,0.3,,27.63,-0.04,,FALSE,,3.1,,11,-56.5631,73.7911,,39,,,,,,
2025-12-23T17:43:31.517075061Z,,,,,0.029,162,-35,87,,-2,-5.2,2,0.23,,27.57,0,,FALSE,,3.2,,11,-56.6271,73.7567,37,27,,,,,5.6,1.8
2025-12-23T17:43:32.517075061Z,,,,,,159,-44,73,,0,-6.3,0,0.37,,27.57,0.04,,FALSE,,3.4,,11,-56.691,73.7223,,28,,,,,,
2025-12-23T17:43:33.517075061Z,,0.1,0,0,0.029,168,-36,78,137,-1,-4.1,1,0.29,78.2,27.63,-0.05,,FALSE,,2.6,"System nominal, all subsystems operating normally",11,-56.755,73.6877,38,23,,,4.4,FALSE,5.7,1.6
2025-12-23T17:43:34.517075061Z,,,,,,166,-26,86,,6,-5.6,1,0.32,,27.58,-0.04,,FALSE,,2.5,,12,-56.819,73.6531,,34,,,,,,
2025-12-23T17:43:35.517075061Z,,,,,0.089,156,-31,88,,4,-4.5,0,0.25,,27.58,0,,FALSE,,2.3,,11,-56.8829,73.6183,38,28,,,,,5.3,1.1
2025-12-23T17:43:36.517075061Z,,,,,,142,-43,95,,-6,-4.2,1,0.35,,27.56,-0.11,,FALSE,,2.3,,10,-56.9469,73.5834,,33,,,,,,
2025-12-23T17:43:37.517075061Z,,,,,0.007,153,-44,99,,-1,-5.3,0,0.28,,27.58,-0.01,,FALSE,,3.2,,9,-57.0108,73.5485,38,42,,,,,5.6,0.4
2025-12-23T17:43:38.517075061Z,,-0.1,0.1,0,,162,-54,90,,-1,-7,0,0.34,,27.57,0.03,,FALSE,,3.7,"System nominal, all subsystems operating normally",12,-57.0748,73.5134,,16,,,,,,
2025-12-23T17:43:39.517075061Z,,,,,0.072,148,-51,90,,6,-5.9,0,0.3,,27.58,0.04,,FALSE,,2.4,,11,-57.1387,73.4782,38,30,,,,,5.5,1
2025-12-23T17:43:40.517075061Z,,,,,,160,-55,79,,0,-4.7,3,0.39,,27.58,0,,FALSE,,3.1,,11,-57.2026,73.4429,,35,,,,,,
2025-12-23T17:43:41.517075061Z,,,,,0.083,141,-40,88,,5,-4.5,-1,0.25,,27.57,0.04,,FALSE,,2.7,,10,-57.2665,73.4075,39,28,,,,,5.3,-0.3
2025-12-23T17:43:42.517075061Z,,,,,,149,-49,83,,4,-6.4,0,0.33,,27.6,0.02,,FALSE,,2.4,,12,-57.3304,73.372,,33,,,,,,
2025-12-23T17:43:43.517075061Z,,0,-0.1,0.1,0.007,150,-43,91,137,5,-4.1,0,0.3,77.6,27.58,0.05,,FALSE,,2.6,"System nominal, all subsystems operating normally",9,-57.3943,73.3364,38,30,,,4.9,FALSE,5.5,2.2
2025-12-23T17:43:44.517075061Z,,,,,,146,-43,95,,1,-4.1,1,0.36,,27.6,0.07,,FALSE,,3.2,,10,-57.4582,73.3007,,37,,,,,,
2025-12-23T17:43:45.517075061Z,,,,,0.074,144,-41,80,,2,-6,1,0.21,,27.57,-0.05,,FALSE,,3,,9,-57.522,73.2648,38,38,,,,,5.2,0.6
2025-12-23T17:43:46.517075061Z,,,,,,140,-40,73,,2,-4,1,0.38,,27.55,0,,FALSE,,2.6,,10,-57.5859,73.2289,,23,,,,,,
2025-12-23T17:43:47.517075061Z,,,,,0.053,136,-55,66,,-4,-4.6,0,0.32,,27.61,-0.02,,FALSE,,4,,9,-57.6498,73.1928,37,29,,,,,5.1,1
2025-12-23T17:43:48.517075061Z,,0,0,0.1,,128,-50,68,,-1,-7.1,1,0.24,,27.61,0.02,,FALSE,,3.6,"System nominal, all subsystems operating normally",10,-57.7136,73.1567,,45,,,,,,
2025-12-23T17:43:49.517075061Z,,,,,0.035,119,-41,63,,3,-6.4,-1,0.24,,27.6,-0.03,,FALSE,,3.2,,10,-57.7774,73.1204,37,38,,,,,5.3,1.2
2025-12-23T17:43:50.517075061Z,,,,,,124,-56,70,,-3,-5.6,0,0.27,,27.57,0.04,,FALSE,,3,,10,-57.8413,73.084,,29,,,,,,
2025-12-23T17:43:51.517075061Z,,,,,0.101,138,-51,73,,5,-4.1,1,0.27,,27.58,0.06,,FALSE,,3.3,,10,-57.9051,73.0475,39,26,,,,,5.4,1.3
2025-12-23T17:43:52.517075061Z,,,,,,129,-36,76,,-8,-6.7,0,0.16,,27.59,0.03,,FALSE,,2.7,,9,-57.9689,73.0109,,18,,,,,,
2025-12-23T17:43:53.517075061Z,1,0,0,0,-0.008,128,-40,72,137,-3,-6.8,1,0.24,77.8,27.59,-0.04,3.4,FALSE,1,3.3,"System nominal, all subsystems operating normally",8,-58.0327,72.9741,39,19,,0,5.5,FALSE,5.6,0.5
2025-12-23T17:43:54.517075061Z,,,,,,134,-43,72,,-4,-6.2,0,0.34,,27.58,0.02,,FALSE,,2.7,,11,-58.0965,72.9373,,37,,,,,,
2025-12-23T17:43:55.517075061Z,,,,,0.014,146,-44,66,,-6,-6.2,-2,0.25,,27.52,0.04,,FALSE,,2.8,,12,-58.1603,72.9003,39,31,,,,,5.2,0.3
2025-12-23T17:43:56.517075061Z,,,,,,154,-42,82,,1,-4.1,-3,0.3,,27.54,0.1,,FALSE,,3.7,,11,-58.2241,72.8632,,25,,,,,,
2025-12-23T17:43:57.517075061Z,,,,,0.041,146,-46,79,,0,-5.4,1,0.25,,27.6,-0.03,,FALSE,,3.4,,11,-58.2878,72.826,36,31,,,,,5.7,1.2
2025-12-23T17:43:58.517075061Z,,0,0,0,,139,-45,94,,4,-3.8,-2,0.28,,27.58,-0.04,,FALSE,,2.9,"System nominal, all subsystems operating normally",9,-58.3516,72.7887,,36,,,,,,
2025-12-23T17:43:59.517075061Z,,,,,0.049,128,-59,97,,-7,-5,0,0.31,,27.59,0.09,,FALSE,,4.2,,9,-58.4153,72.7512,38,24,,,,,5.8,0.7
2025-12-23T17:44:00.517075061Z,,,,,,138,-62,97,,4,-5.4,-1,0.21,,27.56,0.04,,FALSE,,3.1,,11,-58.4791,72.7137,,39,,,,,,
2025-12-23T17:44:01.517075061Z,,,,,0.03,137,-52,80,,10,-4.9,0,0.28,,27.59,0.11,,FALSE,,3.7,,12,-58.5428,72.676,38,35,,,,,5.5,0.6
2025-12-23T17:44:02.517075061Z,,,,,,132,-59,88,,0,-5.3,1,0.29,,27.59,0.02,,FALSE,,2.9,,8,-58.6065,72.6382,,35,,,,,,
2025-12-23T17:44:03.517075061Z,,-0.1,0,0.1,0.027,136,-59,88,137,-4,-5.6,0,0.19,76.4,27.57,0.04,,FALSE,,3.1,"System nominal, all subsystems operating normally",10,-58.6702,72.6003,38,21,,,4.9,FALSE,5.1,0.7
2025-12-23T17:44:04.517075061Z,,,,,,126,-57,85,,2,-5.7,0,0.27,,27.56,-0.01,,FALSE,,2.2,,12,-58.7339,72.5622,,21,,,,,,
2025-12-23T17:44:05.517075061Z,,,,,0.051,126,-56,93,,11,-6.2,0,0.35,,27.59,-0.01,,FALSE,,3.2,,9,-58.7976,72.524,37,39,,,,,5.3,1.2
2025-12-23T17:44:06.517075061Z,,,,,,132,-68,84,,4,-5.5,0,0.26,,27.61,0.03,,FALSE,,3.1,,9,-58.8613,72.4857,,35,,,,,,
2025-12-23T17:44:07.517075061Z,,,,,0.033,122,-58,82,,0,-4,0,0.33,,27.58,0,,FALSE,,3.3,,8,-58.9249,72.4473,39,21,,,,,5.1,0.8
2025-12-23T17:44:08.517075061Z,,0.1,0,0,,115,-73,78,,9,-6.2,1,0.21,,27.58,-0.01,,FALSE,,3.7,"System nominal, all subsystems operating normally",10,-58.9886,72.4088,,33,,,,,,
2025-12-23T17:44:09.517075061Z,,,,,0.097,109,-64,68,,3,-4.8,1,0.27,,27.59,0,,FALSE,,4.4,,9,-59.0522,72.3701,39,21,,,,,5.3,0.5
2025-12-23T17:44:10.517075061Z,,,,,,112,-56,73,,2,-5.8,1,0.32,,27.61,-0.01,,FALSE,,2.7,,9,-59.1159,72.3313,,36,,,,,,
2025-12-23T17:44:11.517075061Z,,,,,0.028,116,-66,73,,-3,-5.3,0,0.27,,27.59,0.04,,FALSE,,2.7,,9,-59.1795,72.2923,39,22,,,,,5.3,1.3
2025-12-23T17:44:12.517075061Z,,,,,,111,-68,84,,-4,-6.7,0,0.41,,27.57,0.06,,FALSE,,1.9,,11,-59.2431,72.2533,,31,,,,,,
2025-12-23T17:44:13.517075061Z,,0,0,0.1,0.019,99,-60,77,137,1,-3.7,-1,0.21,78.5,27.55,-0.06,,FALSE,,2,"System nominal, all subsystems operating normally",10,-59.3067,72.2141,38,27,,,5.6,FALSE,5.3,1.3
2025-12-23T17:44:14.517075061Z,,,,,,104,-58,78,,4,-4.1,0,0.31,,27.58,0.04,,FALSE,,2.7,,5,-59.3703,72.1747,,37,,,,,,
2025-12-23T17:44:15.517075061Z,,,,,0.078,111,-69,62,,2,-5.5,1,0.34,,27.59,0.04,,FALSE,,1.8,,6,-59.4339,72.1353,37,23,,,,,5.4,0.9
2025-12-23T17:44:16.517075061Z,,,,,,117,-60,61,,-2,-4.5,-1,0.28,,27.58,0,,FALSE,,2.5,,8,-59.4975,72.0957,,34,,,,,,
2025-12-23T17:44:17.517075061Z,,,,,0.051,107,-57,67,,11,-6.4,-1,0.28,,27.58,0.06,,FALSE,,3.2,,11,-59.5611,72.056,38,28,,,,,5.3,1.4
2025-12-23T17:44:18.517075061Z,,0.1,0.1,0,,101,-62,70,,3,-5.1,-2,0.37,,27.59,-0.03,,FALSE,,3.5,"System nominal, all subsystems operating normally",10,-59.6246,72.0161,,37,,,,,,
2025-12-23T17:44:19.517075061Z,,,,,0.06,112,-60,71,,9,-5.4,1,0.33,,27.58,-0.1,,FALSE,,2.8,,8,-59.6882,71.9761,38,24,,,,,5.2,0.1
2025-12-23T17:44:20.517075061Z,,,,,,104,-63,73,,-3,-4.4,-1,0.34,,27.57,0.05,,FALSE,,3.1,,8,-59.7517,71.936,,13,,,,,,
2025-12-23T17:44:21.517075061Z,,,,,0.064,91,-70,70,,-3,-5.3,-1,0.31,,27.56,0.08,,FALSE,,3.4,,12,-59.8152,71.8957,38,24,,,,,5.5,0.3
2025-12-23T17:44:22.517075061Z,,,,,,88,-59,66,,-2,-4.9,0,0.41,,27.56,-0.05,,FALSE,,3.5,,9,-59.8787,71.8553,,21,,,,,,
2025-12-23T17:44:23.517075061Z,,0,0,0,0.094,80,-64,75,137,-5,-5.9,1,0.31,78.3,27.59,-0.01,,FALSE,,3.6,"System nominal, all subsystems operating normally",8,-59.9422,71.8148,38,34,,,4.8,FALSE,5.1,1.3
2025-12-23T17:44:24.517075061Z,,,,,,87,-70,84,,3,-5.3,0,0.28,,27.6,0.01,,FALSE,,3.2,,8,-60.0057,71.7741,,22,,,,,,
2025-12-23T17:44:25.517075061Z,,,,,0.033,85,-66,87,,12,-4.1,0,0.32,,27.6,0.03,,FALSE,,2.5,,8,-60.0692,71.7333,38,28,,,,,5.3,1
2025-12-23T17:44:26.517075061Z,,,,,,96,-69,89,,-5,-4.9,-1,0.27,,27.58,0.06,,FALSE,,3.1,,6,-60.1327,71.6924,,29,,,,,,
2025-12-23T17:44:27.517075061Z,,,,,0.07,73,-60,98,,9,-5.4,-1,0.26,,27.56,-0.01,,FALSE,,3.1,,10,-60.1961,71.6512,37,31,,,,,5.1,0.7
2025-12-23T17:44:28.517075061Z,,0,0,0,,75,-52,80,,4,-5.8,-1,0.36,,27.61,0.07,,FALSE,,2.4,"System nominal, all subsystems operating normally",7,-60.2596,71.61,,28,,,,,,
2025-12-23T17:44:29.517075061Z,,,,,0.041,75,-51,79,,-5,-4.8,-1,0.21,,27.6,0.04,,FALSE,,3.3,,8,-60.323,71.5686,36,33,,,,,5,0.6
2025-12-23T17:44:30.517075061Z,,,,,,82,-38,95,,-4,-5.4,0,0.35,,27.58,0.02,,FALSE,,2.6,,9,-60.3865,71.5271,,38,,,,,,
2025-12-23T17:44:31.517075061Z,,,,,0.051,70,-37,109,,5,-5.7,-3,0.3,,27.57,-0.06,,FALSE,,3,,11,-60.4499,71.4854,35,26,,,,,5.5,0.7
2025-12-23T17:44:32.517075061Z,,,,,,64,-53,96,,-3,-1.9,0,0.31,,27.56,-0.01,,FALSE,,1.9,,9,-60.5133,71.4436,,27,,,,,,
2025-12-23T17:44:33.517075061Z,,0,0,0,0.049,56,-40,92,137,-3,-5.8,-1,0.16,77.9,27.59,-0.04,,FALSE,,3.3,"System nominal, all subsystems operating normally",7,-60.5767,71.4016,35,38,,,4.2,FALSE,4.8,0.9
2025-12-23T17:44:34.517075061Z,,,,,,60,-39,96,,-1,-4.2,-1,0.38,,27.6,0.04,,FALSE,,3.4,,11,-60.64,71.3595,,33,,,,,,
2025-12-23T17:44:35.517075061Z,,,,,0.021,70,-56,101,,-3,-5.8,1,0.33,,27.59,0.04,,FALSE,,3.3,,8,-60.7034,71.3172,37,21,,,,,5.1,0.7
2025-12-23T17:44:36.517075061Z,,,,,,57,-51,105,,-2,-4.2,-2,0.23,,27.58,0,,FALSE,,2.6,,9,-60.7668,71.2748,,40,,,,,,
2025-12-23T17:44:37.517075061Z,,,,,0.007,56,-62,93,,5,-6.2,1,0.31,,27.56,0.14,,FALSE,,2.5,,11,-60.8301,71.2323,33,35,,,,,5,0.5
2025-12-23T17:44:38.517075061Z,,0,0,-0.1,,44,-57,93,,5,-3.4,0,0.2,,27.59,-0.01,,FALSE,,3.3,"System nominal, all subsystems operating normally",7,-60.8935,71.1895,,27,,,,,,
2025-12-23T17:44:39.517075061Z,,,,,0.052,40,-67,82,,4,-5.9,2,0.3,,27.57,0.04,,FALSE,,3.3,,10,-60.9568,71.1467,36,27,,,,,4.9,0.8
2025-12-23T17:44:40.517075061Z,,,,,,60,-62,99,,2,-4.7,-1,0.26,,27.6,0.03,,FALSE,,3.6,,7,-61.0201,71.1036,,34,,,,,,
2025-12-23T17:44:41.517075061Z,,,,,0.08,61,-54,99,,-10,-6.3,1,0.3,,27.58,0,,FALSE,,3.3,,7,-61.0834,71.0605,36,27,,,,,5,1
2025-12-23T17:44:42.517075061Z,,,,,,54,-66,103,,-1,-6.6,-1,0.31,,27.58,-0.07,,FALSE,,2.6,,7,-61.1467,71.0171,,37,,,,,,
2025-12-23T17:44:43.517075061Z,,0,0,0,0.094,65,-58,107,137,-3,-5.3,0,0.24,78.8,27.6,0,,FALSE,,2.8,"System nominal, all subsystems operating normally",9,-61.2099,70.9736,36,37,,,5.1,FALSE,4.9,0.7
2025-12-23T17:44:44.517075061Z,,,,,,63,-47,107,,3,-3.1,1,0.26,,27.62,0.06,,FALSE,,3.7,,6,-61.2732,70.93,,37,,,,,,
2025-12-23T17:44:45.517075061Z,,,,,0.004,60,-46,103,,-2,-4.9,0,0.38,,27.58,0.06,,FALSE,,2.3,,8,-61.3365,70.8862,34,25,,,,,5.3,0.6
2025-12-23T17:44:46.517075061Z,,,,,,63,-54,94,,-2,-5.4,1,0.27,,27.58,0,,FALSE,,2.7,,7,-61.3997,70.8422,,28,,,,,,
2025-12-23T17:44:47.517075061Z,,,,,0.027,57,-60,104,,0,-5.4,1,0.27,,27.61,0.06,,FALSE,,3.1,,7,-61.4629,70.7981,35,24,,,,,5,0.5
2025-12-23T17:44:48.517075061Z,,-0.1,0,0,,64,-44,94,,-6,-7.6,-1,0.29,,27.57,0.01,,FALSE,,3.2,"System nominal, all subsystems operating normally",6,-61.5261,70.7538,,28,,,,,,
2025-12-23T17:44:49.517075061Z,,,,,0.072,65,-57,99,,-4,-4.7,0,0.39,,27.58,0.02,,FALSE,,3.1,,7,-61.5893,70.7093,34,28,,,,,5.4,1.7
